"","Time_Interval","number_of_pickups","wDay","bikes_pickups","Rain.x","hour","Rain.y","Rain"
"5683",2014-08-29 14:00:00,31,"weekday",103,1,"14:00",1,"1"
"5684",2014-08-29 14:15:00,30,"weekday",72,1,"14:15",1,"1"
"5685",2014-08-29 14:30:00,29,"weekday",85,1,"14:30",1,"1"
"5686",2014-08-29 14:45:00,26,"weekday",71,1,"14:45",1,"1"
"5687",2014-08-29 15:00:00,33,"weekday",78,1,"15:00",1,"1"
"5688",2014-08-29 15:15:00,32,"weekday",90,1,"15:15",1,"1"
"5689",2014-08-29 15:30:00,33,"weekday",98,1,"15:30",1,"1"
"5690",2014-08-29 15:45:00,24,"weekday",94,1,"15:45",1,"1"
"5691",2014-08-29 16:00:00,36,"weekday",87,1,"16:00",1,"1"
"5692",2014-08-29 16:15:00,44,"weekday",86,1,"16:15",1,"1"
"5693",2014-08-29 16:30:00,37,"weekday",106,1,"16:30",1,"1"
"5694",2014-08-29 16:45:00,34,"weekday",119,1,"16:45",1,"1"
"5695",2014-08-29 17:00:00,37,"weekday",128,1,"17:00",1,"1"
"5696",2014-08-29 17:15:00,39,"weekday",121,1,"17:15",1,"1"
"5697",2014-08-29 17:30:00,38,"weekday",87,1,"17:30",1,"1"
"5698",2014-08-29 17:45:00,27,"weekday",101,1,"17:45",1,"1"
"5699",2014-08-29 18:00:00,40,"weekday",83,1,"18:00",1,"1"
"5700",2014-08-29 18:15:00,37,"weekday",92,1,"18:15",1,"1"
"5701",2014-08-29 18:30:00,25,"weekday",75,1,"18:30",1,"1"
"5702",2014-08-29 18:45:00,34,"weekday",80,1,"18:45",1,"1"
"5703",2014-08-29 19:00:00,34,"weekday",54,1,"19:00",1,"1"
"5704",2014-08-29 19:15:00,44,"weekday",44,1,"19:15",1,"1"
"5705",2014-08-29 19:30:00,43,"weekday",76,1,"19:30",1,"1"
"5706",2014-08-29 19:45:00,23,"weekday",48,1,"19:45",1,"1"
"5707",2014-08-29 20:00:00,33,"weekday",35,1,"20:00",1,"1"
"5708",2014-08-29 20:15:00,34,"weekday",28,1,"20:15",1,"1"
"5709",2014-08-29 20:30:00,27,"weekday",29,1,"20:30",1,"1"
"5710",2014-08-29 20:45:00,23,"weekday",31,1,"20:45",1,"1"
"5711",2014-08-29 21:00:00,27,"weekday",31,1,"21:00",1,"1"
"5712",2014-08-29 21:15:00,21,"weekday",20,1,"21:15",1,"1"
"5713",2014-08-29 21:30:00,31,"weekday",27,1,"21:30",1,"1"
"5714",2014-08-29 21:45:00,31,"weekday",21,1,"21:45",1,"1"
"5715",2014-08-29 22:00:00,20,"weekday",15,1,"22:00",1,"1"
"5716",2014-08-29 22:15:00,29,"weekday",22,1,"22:15",1,"1"
"5717",2014-08-29 22:30:00,34,"weekday",17,1,"22:30",1,"1"
"5718",2014-08-29 22:45:00,27,"weekday",17,1,"22:45",1,"1"
"5719",2014-08-29 23:00:00,21,"weekday",11,1,"23:00",1,"1"
"5720",2014-08-29 23:15:00,28,"weekday",10,1,"23:15",1,"1"
"5721",2014-08-29 23:30:00,22,"weekday",15,1,"23:30",1,"1"
"5722",2014-08-29 23:45:00,19,"weekday",8,1,"23:45",1,"1"
"5723",2014-08-30 00:00:00,13,"weekend",5,0,"00:00",0,"0"
"5724",2014-08-30 00:15:00,17,"weekend",11,0,"00:15",0,"0"
"5725",2014-08-30 00:30:00,14,"weekend",8,0,"00:30",0,"0"
"5726",2014-08-30 00:45:00,10,"weekend",5,0,"00:45",0,"0"
"5727",2014-08-30 01:00:00,9,"weekend",3,0,"01:00",0,"0"
"5728",2014-08-30 01:15:00,6,"weekend",3,0,"01:15",0,"0"
"5729",2014-08-30 01:30:00,8,"weekend",4,0,"01:30",0,"0"
"5730",2014-08-30 01:45:00,7,"weekend",47,0,"01:45",0,"0"
"5731",2014-08-30 02:00:00,3,"weekend",47,0,"02:00",0,"0"
"5732",2014-08-30 02:15:00,5,"weekend",1,0,"02:15",0,"0"
"5733",2014-08-30 02:30:00,8,"weekend",3,0,"02:30",0,"0"
"5734",2014-08-30 02:45:00,3,"weekend",3,0,"02:45",0,"0"
"5735",2014-08-30 03:00:00,7,"weekend",1,0,"03:00",0,"0"
"5736",2014-08-30 03:15:00,5,"weekend",3,0,"03:15",0,"0"
"5737",2014-08-30 03:30:00,9,"weekend",3,0,"03:30",0,"0"
"5738",2014-08-30 03:45:00,1,"weekend",1,0,"03:45",0,"0"
"5739",2014-08-30 04:00:00,8,"weekend",47,0,"04:00",0,"0"
"5740",2014-08-30 04:15:00,5,"weekend",1,0,"04:15",0,"0"
"5741",2014-08-30 04:30:00,9,"weekend",47,0,"04:30",0,"0"
"5742",2014-08-30 04:45:00,9,"weekend",3,0,"04:45",0,"0"
"5743",2014-08-30 05:00:00,4,"weekend",1,0,"05:00",0,"0"
"5744",2014-08-30 05:15:00,5,"weekend",1,0,"05:15",0,"0"
"5745",2014-08-30 05:30:00,8,"weekend",47,0,"05:30",0,"0"
"5746",2014-08-30 05:45:00,7,"weekend",1,0,"05:45",0,"0"
"5747",2014-08-30 06:00:00,9,"weekend",1,0,"06:00",0,"0"
"5748",2014-08-30 06:15:00,7,"weekend",3,0,"06:15",0,"0"
"5749",2014-08-30 06:30:00,8,"weekend",6,0,"06:30",0,"0"
"5750",2014-08-30 06:45:00,8,"weekend",1,0,"06:45",0,"0"
"5751",2014-08-30 07:00:00,10,"weekend",7,0,"07:00",0,"0"
"5752",2014-08-30 07:15:00,7,"weekend",7,0,"07:15",0,"0"
"5753",2014-08-30 07:30:00,8,"weekend",12,0,"07:30",0,"0"
"5754",2014-08-30 07:45:00,15,"weekend",13,0,"07:45",0,"0"
"5755",2014-08-30 08:00:00,5,"weekend",6,0,"08:00",0,"0"
"5756",2014-08-30 08:15:00,8,"weekend",14,0,"08:15",0,"0"
"5757",2014-08-30 08:30:00,9,"weekend",23,0,"08:30",0,"0"
"5758",2014-08-30 08:45:00,13,"weekend",25,0,"08:45",0,"0"
"5759",2014-08-30 09:00:00,13,"weekend",33,0,"09:00",0,"0"
"5760",2014-08-30 09:15:00,16,"weekend",30,0,"09:15",0,"0"
"5761",2014-08-30 09:30:00,15,"weekend",28,0,"09:30",0,"0"
"5762",2014-08-30 09:45:00,15,"weekend",36,0,"09:45",0,"0"
"5763",2014-08-30 10:00:00,11,"weekend",36,0,"10:00",0,"0"
"5764",2014-08-30 10:15:00,19,"weekend",40,0,"10:15",0,"0"
"5765",2014-08-30 10:30:00,16,"weekend",58,0,"10:30",0,"0"
"5766",2014-08-30 10:45:00,18,"weekend",58,0,"10:45",0,"0"
"5767",2014-08-30 11:00:00,22,"weekend",45,0,"11:00",0,"0"
"5768",2014-08-30 11:15:00,17,"weekend",48,0,"11:15",0,"0"
"5769",2014-08-30 11:30:00,11,"weekend",49,0,"11:30",0,"0"
"5770",2014-08-30 11:45:00,25,"weekend",61,0,"11:45",0,"0"
"5771",2014-08-30 12:00:00,11,"weekend",57,0,"12:00",0,"0"
"5772",2014-08-30 12:15:00,19,"weekend",53,0,"12:15",0,"0"
"5773",2014-08-30 12:30:00,24,"weekend",57,0,"12:30",0,"0"
"5774",2014-08-30 12:45:00,17,"weekend",72,0,"12:45",0,"0"
"5775",2014-08-30 13:00:00,22,"weekend",58,0,"13:00",0,"0"
"5776",2014-08-30 13:15:00,13,"weekend",59,0,"13:15",0,"0"
"5777",2014-08-30 13:30:00,25,"weekend",66,0,"13:30",0,"0"
"5778",2014-08-30 13:45:00,28,"weekend",77,0,"13:45",0,"0"
"5779",2014-08-30 14:00:00,24,"weekend",51,0,"14:00",0,"0"
"5780",2014-08-30 14:15:00,18,"weekend",60,0,"14:15",0,"0"
"5781",2014-08-30 14:30:00,25,"weekend",74,0,"14:30",0,"0"
"5782",2014-08-30 14:45:00,27,"weekend",75,0,"14:45",0,"0"
"5783",2014-08-30 15:00:00,26,"weekend",69,0,"15:00",0,"0"
"5784",2014-08-30 15:15:00,19,"weekend",77,0,"15:15",0,"0"
"5785",2014-08-30 15:30:00,26,"weekend",72,0,"15:30",0,"0"
"5786",2014-08-30 15:45:00,22,"weekend",69,0,"15:45",0,"0"
"5787",2014-08-30 16:00:00,24,"weekend",87,0,"16:00",0,"0"
"5788",2014-08-30 16:15:00,40,"weekend",80,0,"16:15",0,"0"
"5789",2014-08-30 16:30:00,15,"weekend",89,0,"16:30",0,"0"
"5790",2014-08-30 16:45:00,24,"weekend",64,0,"16:45",0,"0"
"5791",2014-08-30 17:00:00,33,"weekend",70,0,"17:00",0,"0"
"5792",2014-08-30 17:15:00,24,"weekend",72,0,"17:15",0,"0"
"5793",2014-08-30 17:30:00,26,"weekend",79,0,"17:30",0,"0"
"5794",2014-08-30 17:45:00,29,"weekend",74,0,"17:45",0,"0"
"5795",2014-08-30 18:00:00,28,"weekend",63,0,"18:00",0,"0"
"5796",2014-08-30 18:15:00,31,"weekend",50,0,"18:15",0,"0"
"5797",2014-08-30 18:30:00,31,"weekend",58,0,"18:30",0,"0"
"5798",2014-08-30 18:45:00,31,"weekend",71,0,"18:45",0,"0"
"5799",2014-08-30 19:00:00,27,"weekend",47,0,"19:00",0,"0"
"5800",2014-08-30 19:15:00,29,"weekend",47,0,"19:15",0,"0"
"5801",2014-08-30 19:30:00,24,"weekend",43,0,"19:30",0,"0"
"5802",2014-08-30 19:45:00,34,"weekend",49,0,"19:45",0,"0"
"5803",2014-08-30 20:00:00,22,"weekend",36,0,"20:00",0,"0"
"5804",2014-08-30 20:15:00,23,"weekend",27,0,"20:15",0,"0"
"5805",2014-08-30 20:30:00,23,"weekend",27,0,"20:30",0,"0"
"5806",2014-08-30 20:45:00,27,"weekend",23,0,"20:45",0,"0"
"5807",2014-08-30 21:00:00,21,"weekend",20,0,"21:00",0,"0"
"5808",2014-08-30 21:15:00,32,"weekend",19,0,"21:15",0,"0"
"5809",2014-08-30 21:30:00,17,"weekend",19,0,"21:30",0,"0"
"5810",2014-08-30 21:45:00,17,"weekend",27,0,"21:45",0,"0"
"5811",2014-08-30 22:00:00,25,"weekend",36,0,"22:00",0,"0"
"5812",2014-08-30 22:15:00,32,"weekend",22,0,"22:15",0,"0"
"5813",2014-08-30 22:30:00,28,"weekend",19,0,"22:30",0,"0"
"5814",2014-08-30 22:45:00,32,"weekend",11,0,"22:45",0,"0"
"5815",2014-08-30 23:00:00,23,"weekend",15,0,"23:00",0,"0"
"5816",2014-08-30 23:15:00,23,"weekend",9,0,"23:15",0,"0"
"5817",2014-08-30 23:30:00,20,"weekend",12,0,"23:30",0,"0"
"5818",2014-08-30 23:45:00,11,"weekend",7,0,"23:45",0,"0"
"5819",2014-08-31 00:00:00,21,"weekend",11,0,"00:00",0,"0"
"5820",2014-08-31 00:15:00,8,"weekend",13,0,"00:15",0,"0"
"5821",2014-08-31 00:30:00,17,"weekend",7,0,"00:30",0,"0"
"5822",2014-08-31 00:45:00,11,"weekend",4,0,"00:45",0,"0"
"5823",2014-08-31 01:00:00,15,"weekend",5,0,"01:00",0,"0"
"5824",2014-08-31 01:15:00,10,"weekend",10,0,"01:15",0,"0"
"5825",2014-08-31 01:30:00,8,"weekend",13,0,"01:30",0,"0"
"5826",2014-08-31 01:45:00,9,"weekend",47,0,"01:45",0,"0"
"5827",2014-08-31 02:00:00,7,"weekend",4,0,"02:00",0,"0"
"5828",2014-08-31 02:15:00,4,"weekend",5,0,"02:15",0,"0"
"5829",2014-08-31 02:30:00,4,"weekend",1,0,"02:30",0,"0"
"5830",2014-08-31 02:45:00,3,"weekend",3,0,"02:45",0,"0"
"5831",2014-08-31 03:00:00,6,"weekend",4,0,"03:00",0,"0"
"5832",2014-08-31 03:15:00,5,"weekend",1,0,"03:15",0,"0"
"5833",2014-08-31 03:30:00,1,"weekend",1,0,"03:30",0,"0"
"5834",2014-08-31 03:45:00,3,"weekend",47,0,"03:45",0,"0"
"5835",2014-08-31 04:00:00,3,"weekend",47,0,"04:00",0,"0"
"5836",2014-08-31 04:15:00,3,"weekend",3,0,"04:15",0,"0"
"5837",2014-08-31 04:30:00,3,"weekend",1,0,"04:30",0,"0"
"5838",2014-08-31 04:45:00,2,"weekend",1,0,"04:45",0,"0"
"5839",2014-08-31 05:00:00,3,"weekend",1,0,"05:00",0,"0"
"5840",2014-08-31 05:15:00,4,"weekend",47,0,"05:15",0,"0"
"5841",2014-08-31 05:30:00,5,"weekend",1,0,"05:30",0,"0"
"5842",2014-08-31 05:45:00,4,"weekend",1,0,"05:45",0,"0"
"5843",2014-08-31 06:00:00,3,"weekend",1,0,"06:00",0,"0"
"5844",2014-08-31 06:15:00,4,"weekend",4,0,"06:15",0,"0"
"5845",2014-08-31 06:30:00,2,"weekend",3,0,"06:30",0,"0"
"5846",2014-08-31 06:45:00,3,"weekend",4,0,"06:45",0,"0"
"5847",2014-08-31 07:00:00,8,"weekend",5,0,"07:00",0,"0"
"5848",2014-08-31 07:15:00,6,"weekend",4,0,"07:15",0,"0"
"5849",2014-08-31 07:30:00,8,"weekend",7,0,"07:30",0,"0"
"5850",2014-08-31 07:45:00,6,"weekend",10,0,"07:45",0,"0"
"5851",2014-08-31 08:00:00,5,"weekend",13,0,"08:00",0,"0"
"5852",2014-08-31 08:15:00,12,"weekend",8,0,"08:15",0,"0"
"5853",2014-08-31 08:30:00,7,"weekend",17,0,"08:30",0,"0"
"5854",2014-08-31 08:45:00,7,"weekend",17,0,"08:45",0,"0"
"5855",2014-08-31 09:00:00,14,"weekend",14,0,"09:00",0,"0"
"5856",2014-08-31 09:15:00,15,"weekend",22,0,"09:15",0,"0"
"5857",2014-08-31 09:30:00,15,"weekend",22,0,"09:30",0,"0"
"5858",2014-08-31 09:45:00,11,"weekend",28,0,"09:45",0,"0"
"5859",2014-08-31 10:00:00,13,"weekend",43,0,"10:00",0,"0"
"5860",2014-08-31 10:15:00,14,"weekend",41,0,"10:15",0,"0"
"5861",2014-08-31 10:30:00,18,"weekend",52,0,"10:30",0,"0"
"5862",2014-08-31 10:45:00,13,"weekend",56,0,"10:45",0,"0"
"5863",2014-08-31 11:00:00,17,"weekend",48,0,"11:00",0,"0"
"5864",2014-08-31 11:15:00,19,"weekend",48,0,"11:15",0,"0"
"5865",2014-08-31 11:30:00,22,"weekend",54,0,"11:30",0,"0"
"5866",2014-08-31 11:45:00,9,"weekend",62,0,"11:45",0,"0"
"5867",2014-08-31 12:00:00,18,"weekend",76,0,"12:00",0,"0"
"5868",2014-08-31 12:15:00,20,"weekend",60,0,"12:15",0,"0"
"5869",2014-08-31 12:30:00,18,"weekend",63,0,"12:30",0,"0"
"5870",2014-08-31 12:45:00,19,"weekend",63,0,"12:45",0,"0"
"5871",2014-08-31 13:00:00,15,"weekend",45,0,"13:00",0,"0"
"5872",2014-08-31 13:15:00,19,"weekend",71,0,"13:15",0,"0"
"5873",2014-08-31 13:30:00,16,"weekend",69,0,"13:30",0,"0"
"5874",2014-08-31 13:45:00,18,"weekend",61,0,"13:45",0,"0"
"5875",2014-08-31 14:00:00,11,"weekend",58,0,"14:00",0,"0"
"5876",2014-08-31 14:15:00,13,"weekend",75,0,"14:15",0,"0"
"5877",2014-08-31 14:30:00,16,"weekend",79,0,"14:30",0,"0"
"5878",2014-08-31 14:45:00,17,"weekend",70,0,"14:45",0,"0"
"5879",2014-08-31 15:00:00,18,"weekend",87,0,"15:00",0,"0"
"5880",2014-08-31 15:15:00,37,"weekend",62,0,"15:15",0,"0"
"5881",2014-08-31 15:30:00,26,"weekend",76,0,"15:30",0,"0"
"5882",2014-08-31 15:45:00,31,"weekend",99,0,"15:45",0,"0"
"5883",2014-08-31 16:00:00,33,"weekend",48,0,"16:00",0,"0"
"5884",2014-08-31 16:15:00,23,"weekend",79,0,"16:15",0,"0"
"5885",2014-08-31 16:30:00,34,"weekend",11,0,"16:30",0,"0"
"5886",2014-08-31 16:45:00,30,"weekend",11,0,"16:45",0,"0"
"5887",2014-08-31 17:00:00,23,"weekend",17,0,"17:00",0,"0"
"5888",2014-08-31 17:15:00,37,"weekend",38,0,"17:15",0,"0"
"5889",2014-08-31 17:30:00,29,"weekend",37,0,"17:30",0,"0"
"5890",2014-08-31 17:45:00,34,"weekend",20,0,"17:45",0,"0"
"5891",2014-08-31 18:00:00,31,"weekend",33,0,"18:00",0,"0"
"5892",2014-08-31 18:15:00,26,"weekend",38,0,"18:15",0,"0"
"5893",2014-08-31 18:30:00,23,"weekend",38,0,"18:30",0,"0"
"5894",2014-08-31 18:45:00,28,"weekend",31,0,"18:45",0,"0"
"5895",2014-08-31 19:00:00,27,"weekend",33,1,"19:00",1,"1"
"5896",2014-08-31 19:15:00,22,"weekend",40,1,"19:15",1,"1"
"5897",2014-08-31 19:30:00,31,"weekend",39,1,"19:30",1,"1"
"5898",2014-08-31 19:45:00,25,"weekend",32,1,"19:45",1,"1"
"5899",2014-08-31 20:00:00,22,"weekend",26,0,"20:00",0,"0"
"5900",2014-08-31 20:15:00,13,"weekend",34,0,"20:15",0,"0"
"5901",2014-08-31 20:30:00,16,"weekend",30,0,"20:30",0,"0"
"5902",2014-08-31 20:45:00,16,"weekend",23,0,"20:45",0,"0"
"5903",2014-08-31 21:00:00,24,"weekend",27,0,"21:00",0,"0"
"5904",2014-08-31 21:15:00,21,"weekend",18,0,"21:15",0,"0"
"5905",2014-08-31 21:30:00,20,"weekend",23,0,"21:30",0,"0"
"5906",2014-08-31 21:45:00,20,"weekend",16,0,"21:45",0,"0"
"5907",2014-08-31 22:00:00,28,"weekend",9,0,"22:00",0,"0"
"5908",2014-08-31 22:15:00,30,"weekend",11,0,"22:15",0,"0"
"5909",2014-08-31 22:30:00,17,"weekend",15,0,"22:30",0,"0"
"5910",2014-08-31 22:45:00,18,"weekend",8,0,"22:45",0,"0"
"5911",2014-08-31 23:00:00,19,"weekend",11,0,"23:00",0,"0"
"5912",2014-08-31 23:15:00,21,"weekend",10,0,"23:15",0,"0"
"5913",2014-08-31 23:30:00,20,"weekend",7,0,"23:30",0,"0"
"5914",2014-08-31 23:45:00,7,"weekend",15,0,"23:45",0,"0"
"5915",2014-09-01 00:00:00,12,"weekend",7,0,"00:00",0,"0"
"5916",2014-09-01 00:15:00,11,"weekend",6,0,"00:15",0,"0"
"5917",2014-09-01 00:30:00,13,"weekend",6,0,"00:30",0,"0"
"5918",2014-09-01 00:45:00,4,"weekend",9,0,"00:45",0,"0"
"5919",2014-09-01 01:00:00,6,"weekend",8,0,"01:00",0,"0"
"5920",2014-09-01 01:15:00,14,"weekend",6,0,"01:15",0,"0"
"5921",2014-09-01 01:30:00,2,"weekend",2,0,"01:30",0,"0"
"5922",2014-09-01 01:45:00,6,"weekend",3,0,"01:45",0,"0"
"5923",2014-09-01 02:00:00,4,"weekend",4,0,"02:00",0,"0"
"5924",2014-09-01 02:15:00,3,"weekend",2,0,"02:15",0,"0"
"5925",2014-09-01 02:30:00,4,"weekend",6,0,"02:30",0,"0"
"5926",2014-09-01 02:45:00,3,"weekend",4,0,"02:45",0,"0"
"5927",2014-09-01 03:00:00,8,"weekend",2,0,"03:00",0,"0"
"5928",2014-09-01 03:15:00,4,"weekend",47,0,"03:15",0,"0"
"5929",2014-09-01 03:30:00,5,"weekend",47,0,"03:30",0,"0"
"5930",2014-09-01 03:45:00,3,"weekend",3,0,"03:45",0,"0"
"5931",2014-09-01 04:00:00,3,"weekend",1,0,"04:00",0,"0"
"5932",2014-09-01 04:15:00,5,"weekend",2,0,"04:15",0,"0"
"5933",2014-09-01 04:30:00,4,"weekend",47,0,"04:30",0,"0"
"5934",2014-09-01 04:45:00,3,"weekend",2,0,"04:45",0,"0"
"5935",2014-09-01 05:00:00,4,"weekend",4,0,"05:00",0,"0"
"5936",2014-09-01 05:15:00,2,"weekend",47,0,"05:15",0,"0"
"5937",2014-09-01 05:30:00,3,"weekend",47,0,"05:30",0,"0"
"5938",2014-09-01 05:45:00,1,"weekend",2,0,"05:45",0,"0"
"5939",2014-09-01 06:00:00,7,"weekend",2,0,"06:00",0,"0"
"5940",2014-09-01 06:15:00,5,"weekend",3,0,"06:15",0,"0"
"5941",2014-09-01 06:30:00,8,"weekend",4,0,"06:30",0,"0"
"5942",2014-09-01 06:45:00,9,"weekend",3,0,"06:45",0,"0"
"5943",2014-09-01 07:00:00,5,"weekend",1,0,"07:00",0,"0"
"5944",2014-09-01 07:15:00,3,"weekend",9,0,"07:15",0,"0"
"5945",2014-09-01 07:30:00,4,"weekend",10,0,"07:30",0,"0"
"5946",2014-09-01 07:45:00,7,"weekend",9,0,"07:45",0,"0"
"5947",2014-09-01 08:00:00,6,"weekend",10,0,"08:00",0,"0"
"5948",2014-09-01 08:15:00,8,"weekend",17,0,"08:15",0,"0"
"5949",2014-09-01 08:30:00,6,"weekend",17,0,"08:30",0,"0"
"5950",2014-09-01 08:45:00,6,"weekend",22,0,"08:45",0,"0"
"5951",2014-09-01 09:00:00,8,"weekend",22,0,"09:00",0,"0"
"5952",2014-09-01 09:15:00,14,"weekend",30,0,"09:15",0,"0"
"5953",2014-09-01 09:30:00,11,"weekend",27,0,"09:30",0,"0"
"5954",2014-09-01 09:45:00,13,"weekend",26,0,"09:45",0,"0"
"5955",2014-09-01 10:00:00,21,"weekend",49,0,"10:00",0,"0"
"5956",2014-09-01 10:15:00,15,"weekend",41,0,"10:15",0,"0"
"5957",2014-09-01 10:30:00,23,"weekend",47,0,"10:30",0,"0"
"5958",2014-09-01 10:45:00,12,"weekend",49,0,"10:45",0,"0"
"5959",2014-09-01 11:00:00,17,"weekend",76,0,"11:00",0,"0"
"5960",2014-09-01 11:15:00,15,"weekend",59,0,"11:15",0,"0"
"5961",2014-09-01 11:30:00,14,"weekend",63,0,"11:30",0,"0"
"5962",2014-09-01 11:45:00,17,"weekend",56,0,"11:45",0,"0"
"5963",2014-09-01 12:00:00,17,"weekend",77,0,"12:00",0,"0"
"5964",2014-09-01 12:15:00,6,"weekend",79,0,"12:15",0,"0"
"5965",2014-09-01 12:30:00,22,"weekend",77,0,"12:30",0,"0"
"5966",2014-09-01 12:45:00,12,"weekend",87,0,"12:45",0,"0"
"5967",2014-09-01 13:00:00,20,"weekend",74,0,"13:00",0,"0"
"5968",2014-09-01 13:15:00,25,"weekend",71,0,"13:15",0,"0"
"5969",2014-09-01 13:30:00,5,"weekend",94,0,"13:30",0,"0"
"5970",2014-09-01 13:45:00,17,"weekend",76,0,"13:45",0,"0"
"5971",2014-09-01 14:00:00,15,"weekend",111,0,"14:00",0,"0"
"5972",2014-09-01 14:15:00,23,"weekend",68,0,"14:15",0,"0"
"5973",2014-09-01 14:30:00,21,"weekend",79,0,"14:30",0,"0"
"5974",2014-09-01 14:45:00,20,"weekend",90,0,"14:45",0,"0"
"5975",2014-09-01 15:00:00,15,"weekend",93,0,"15:00",0,"0"
"5976",2014-09-01 15:15:00,13,"weekend",90,0,"15:15",0,"0"
"5977",2014-09-01 15:30:00,26,"weekend",74,0,"15:30",0,"0"
"5978",2014-09-01 15:45:00,14,"weekend",63,0,"15:45",0,"0"
"5979",2014-09-01 16:00:00,20,"weekend",79,0,"16:00",0,"0"
"5980",2014-09-01 16:15:00,23,"weekend",85,0,"16:15",0,"0"
"5981",2014-09-01 16:30:00,18,"weekend",73,0,"16:30",0,"0"
"5982",2014-09-01 16:45:00,32,"weekend",97,0,"16:45",0,"0"
"5983",2014-09-01 17:00:00,18,"weekend",95,0,"17:00",0,"0"
"5984",2014-09-01 17:15:00,28,"weekend",86,0,"17:15",0,"0"
"5985",2014-09-01 17:30:00,20,"weekend",87,0,"17:30",0,"0"
"5986",2014-09-01 17:45:00,25,"weekend",88,0,"17:45",0,"0"
"5987",2014-09-01 18:00:00,16,"weekend",90,0,"18:00",0,"0"
"5988",2014-09-01 18:15:00,23,"weekend",68,0,"18:15",0,"0"
"5989",2014-09-01 18:30:00,21,"weekend",77,0,"18:30",0,"0"
"5990",2014-09-01 18:45:00,25,"weekend",57,0,"18:45",0,"0"
"5991",2014-09-01 19:00:00,14,"weekend",64,0,"19:00",0,"0"
"5992",2014-09-01 19:15:00,17,"weekend",61,0,"19:15",0,"0"
"5993",2014-09-01 19:30:00,11,"weekend",47,0,"19:30",0,"0"
"5994",2014-09-01 19:45:00,26,"weekend",34,0,"19:45",0,"0"
"5995",2014-09-01 20:00:00,19,"weekend",50,0,"20:00",0,"0"
"5996",2014-09-01 20:15:00,12,"weekend",29,0,"20:15",0,"0"
"5997",2014-09-01 20:30:00,16,"weekend",34,0,"20:30",0,"0"
"5998",2014-09-01 20:45:00,17,"weekend",20,0,"20:45",0,"0"
"5999",2014-09-01 21:00:00,9,"weekend",39,0,"21:00",0,"0"
"6000",2014-09-01 21:15:00,7,"weekend",46,0,"21:15",0,"0"
"6001",2014-09-01 21:30:00,8,"weekend",24,0,"21:30",0,"0"
"6002",2014-09-01 21:45:00,4,"weekend",23,0,"21:45",0,"0"
"6003",2014-09-01 22:00:00,10,"weekend",36,1,"22:00",1,"1"
"6004",2014-09-01 22:15:00,6,"weekend",14,1,"22:15",1,"1"
"6005",2014-09-01 22:30:00,3,"weekend",17,1,"22:30",1,"1"
"6006",2014-09-01 22:45:00,6,"weekend",13,1,"22:45",1,"1"
"6007",2014-09-01 23:00:00,6,"weekend",5,1,"23:00",1,"1"
"6008",2014-09-01 23:15:00,2,"weekend",11,1,"23:15",1,"1"
"6009",2014-09-01 23:30:00,8,"weekend",5,1,"23:30",1,"1"
"6010",2014-09-01 23:45:00,4,"weekend",8,1,"23:45",1,"1"
"6011",2014-09-02 00:00:00,4,"weekday",8,1,"00:00",1,"1"
"6012",2014-09-02 00:15:00,4,"weekday",1,1,"00:15",1,"1"
"6013",2014-09-02 00:30:00,3,"weekday",3,1,"00:30",1,"1"
"6014",2014-09-02 00:45:00,2,"weekday",5,1,"00:45",1,"1"
"6015",2014-09-02 01:00:00,2,"weekday",2,0,"01:00",0,"0"
"6016",2014-09-02 01:15:00,3,"weekday",47,0,"01:15",0,"0"
"6017",2014-09-02 01:30:00,3,"weekday",3,0,"01:30",0,"0"
"6018",2014-09-02 01:45:00,1,"weekday",4,0,"01:45",0,"0"
"6019",2014-09-02 02:00:00,1,"weekday",2,0,"02:00",0,"0"
"6020",2014-09-02 02:15:00,1,"weekday",47,0,"02:15",0,"0"
"6021",2014-09-02 02:30:00,2,"weekday",47,0,"02:30",0,"0"
"6022",2014-09-02 03:00:00,3,"weekday",47,0,"03:00",0,"0"
"6023",2014-09-02 03:15:00,2,"weekday",1,0,"03:15",0,"0"
"6024",2014-09-02 03:30:00,4,"weekday",1,0,"03:30",0,"0"
"6025",2014-09-02 03:45:00,11,"weekday",5,0,"03:45",0,"0"
"6026",2014-09-02 04:00:00,5,"weekday",1,0,"04:00",0,"0"
"6027",2014-09-02 04:15:00,3,"weekday",47,0,"04:15",0,"0"
"6028",2014-09-02 04:30:00,8,"weekday",47,0,"04:30",0,"0"
"6029",2014-09-02 04:45:00,8,"weekday",47,0,"04:45",0,"0"
"6030",2014-09-02 05:00:00,7,"weekday",5,0,"05:00",0,"0"
"6031",2014-09-02 05:15:00,8,"weekday",2,0,"05:15",0,"0"
"6032",2014-09-02 05:30:00,15,"weekday",4,0,"05:30",0,"0"
"6033",2014-09-02 05:45:00,9,"weekday",7,0,"05:45",0,"0"
"6034",2014-09-02 06:00:00,8,"weekday",14,0,"06:00",0,"0"
"6035",2014-09-02 06:15:00,18,"weekday",29,0,"06:15",0,"0"
"6036",2014-09-02 06:30:00,25,"weekday",20,0,"06:30",0,"0"
"6037",2014-09-02 06:45:00,27,"weekday",36,0,"06:45",0,"0"
"6038",2014-09-02 07:00:00,22,"weekday",23,0,"07:00",0,"0"
"6039",2014-09-02 07:15:00,25,"weekday",38,0,"07:15",0,"0"
